SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,PaperlessBilling,MonthlyCharges,Contract_Risk,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Automatic,Churn
0,1,1,5,1,0,0,1,30.5,2,1,0,0,0
0,1,1,72,2,1,1,0,106.1,0,0,0,1,0
0,1,1,44,0,0,0,1,20.5,1,0,0,1,0
0,0,0,65,2,0,0,1,95.5,1,1,0,0,0
0,0,0,3,1,0,1,0,64.6,2,1,0,0,0
0,0,0,24,1,0,1,1,51.1,2,0,0,1,0
0,0,0,44,2,0,0,1,84.8,2,0,0,1,1
1,1,0,72,1,1,1,0,89.1,0,0,0,1,0
0,0,0,24,1,1,1,0,54.95,2,1,0,0,0
0,0,0,1,1,0,0,0,50.9,2,0,1,0,1
0,1,0,22,0,0,0,1,20.45,2,0,0,1,0
0,1,1,70,1,0,1,1,85.95,0,0,0,1,0
0,1,1,25,1,0,0,0,60.35,2,1,0,0,0
0,1,1,37,0,0,0,0,19.8,0,0,0,1,0
1,1,1,22,2,0,0,0,85.35,2,0,0,1,0
0,1,1,59,1,0,1,1,72.1,0,0,0,1,0
0,1,1,49,2,0,0,1,99.8,2,1,0,0,1
0,1,1,47,2,0,1,1,107.35,2,0,0,1,1
0,1,1,31,0,0,0,1,19.55,2,0,1,0,1
0,1,1,1,2,0,0,1,81.05,2,1,0,0,0
0,0,0,3,0,0,0,1,20.5,2,1,0,0,0
0,1,0,53,2,0,1,1,111.8,1,0,0,1,0
0,0,0,1,0,0,0,0,20.2,2,0,1,0,0
0,0,0,20,0,0,0,1,19.7,1,0,1,0,0
0,0,0,3,2,1,0,1,79.1,2,1,0,0,1
0,0,0,51,0,0,0,1,19.85,1,0,0,1,0
0,1,0,51,1,1,1,1,60.5,1,0,0,1,0
0,1,1,13,0,0,0,0,19.55,0,0,1,0,0
0,0,0,1,0,0,0,0,20.9,2,0,1,0,0
0,0,1,1,0,0,0,1,21.05,2,0,1,0,0
0,0,0,63,1,1,1,0,71.5,1,1,0,0,0
0,0,0,3,1,0,0,0,54.65,2,0,1,0,0
0,0,0,46,0,0,0,0,19.2,0,0,0,1,0
0,0,0,1,1,0,0,1,49.8,2,0,0,1,0
0,0,1,8,1,0,0,0,25.5,2,0,1,0,1
0,1,1,71,0,0,0,0,20.5,0,0,0,1,0
0,1,1,55,2,0,0,1,90.4,2,0,0,1,0
0,0,0,70,2,0,1,1,90.25,1,0,0,1,0
0,0,0,2,2,0,0,0,80.75,2,1,0,0,1
0,1,1,67,2,1,1,0,104.6,0,0,0,1,0
0,1,0,65,2,0,0,1,91.85,2,0,0,1,1
0,1,0,14,1,0,0,0,50.2,2,0,0,1,0
0,1,1,20,2,0,1,1,95.5,2,0,0,1,0
0,0,1,1,2,0,0,1,75.35,2,1,0,0,1
0,0,0,1,2,0,0,1,75.45,2,1,0,0,1
0,1,1,49,2,0,0,1,95.4,2,0,0,1,0
0,0,0,72,2,1,0,1,101.3,0,0,0,1,0
0,1,0,46,1,1,0,0,53.1,2,1,0,0,0
0,0,0,24,2,0,0,1,84.85,2,0,0,1,0
0,1,1,5,1,0,1,0,34.25,2,1,0,0,0
0,1,1,33,2,0,1,0,88.6,2,0,0,1,0
0,0,0,42,1,1,0,1,60.15,1,0,0,1,0
0,0,0,23,2,1,0,1,99.95,1,0,0,1,0
0,0,0,8,2,0,0,0,70.7,2,0,0,1,0
0,0,0,66,1,1,0,1,54.8,1,0,1,0,0
0,0,0,24,1,1,0,1,49.55,2,0,0,1,1
1,0,0,24,1,0,0,0,54.8,2,0,0,1,0
0,0,0,69,1,1,1,1,78.6,1,0,0,1,1
0,0,0,53,2,0,0,1,100.3,1,0,1,0,0
0,0,0,60,1,1,0,0,53.6,0,1,0,0,0
0,1,0,7,2,0,0,1,81.1,2,1,0,0,1
0,0,0,20,0,0,0,1,19.35,1,0,0,1,0
0,1,1,23,2,0,0,0,85.6,2,1,0,0,0
0,1,1,72,1,1,1,1,80.8,0,1,0,0,0
0,1,0,11,2,0,0,1,74.95,2,1,0,0,1
0,0,0,21,0,0,0,0,19.6,0,0,1,0,0
1,0,0,1,2,0,0,1,93.55,2,1,0,0,1
1,0,0,31,2,0,0,1,90.7,2,1,0,0,0
0,0,0,57,1,0,1,0,69.75,0,0,1,0,0
0,1,1,45,0,0,0,1,20.0,0,0,0,1,0
0,0,0,10,2,0,0,1,95.25,2,1,0,0,0
0,1,0,58,2,0,1,1,102.1,2,0,0,1,1
0,0,1,14,0,0,0,0,19.95,2,0,1,0,0
0,1,0,27,1,1,1,0,80.85,1,0,1,0,0
0,1,1,14,2,0,0,1,90.9,2,0,0,1,1
0,1,1,12,1,0,0,0,29.2,2,0,1,0,1
0,1,1,69,2,0,1,1,93.3,0,0,0,1,0
0,1,1,25,2,0,0,1,89.15,2,0,0,1,1
1,1,0,58,2,1,0,1,108.85,1,1,0,0,1
0,1,1,35,1,1,1,1,46.35,0,0,0,1,0
1,0,0,16,2,0,0,1,84.75,2,1,0,0,1
0,1,1,45,1,0,0,0,78.75,1,0,0,1,0
0,0,0,17,2,0,0,1,83.55,2,1,0,0,0
0,1,1,1,1,0,0,1,45.7,2,1,0,0,1
0,0,0,22,0,0,0,0,19.6,1,0,1,0,0
1,0,0,1,2,0,0,1,69.95,2,1,0,0,1
0,1,1,67,1,1,1,0,67.85,0,0,1,0,0
0,1,1,67,2,0,1,1,105.65,0,0,0,1,0
0,1,0,2,1,0,0,0,44.6,2,1,0,0,1
0,0,0,23,2,0,0,1,74.95,2,1,0,0,1
1,0,0,9,2,0,0,0,75.5,2,0,0,1,0
0,0,0,5,0,0,0,0,20.15,2,0,1,0,0
0,0,0,54,1,1,1,0,45.2,0,0,0,1,0
0,0,0,57,2,0,0,1,95.25,0,1,0,0,1
0,0,0,24,2,0,0,1,89.85,2,0,1,0,1
0,1,1,49,2,0,0,0,100.45,1,0,1,0,1
0,0,0,5,1,0,0,0,47.15,2,1,0,0,1
0,0,0,2,2,0,0,1,80.2,2,1,0,0,1
0,0,1,4,2,0,1,1,87.1,2,0,1,0,1
0,1,1,70,1,1,1,1,79.25,0,0,0,1,0
0,0,0,5,2,0,0,1,75.9,2,0,0,1,1
0,1,1,53,1,1,1,0,85.7,2,1,0,0,0
0,1,0,47,2,1,0,1,98.75,2,1,0,0,1
0,0,1,31,0,0,0,0,20.1,1,0,0,1,0
0,1,1,13,1,0,1,0,61.8,2,0,0,1,0
0,1,1,28,1,0,0,0,49.9,2,0,1,0,0
0,0,0,10,2,0,0,0,86.45,2,1,0,0,1
0,1,0,38,0,0,0,0,20.4,0,0,0,1,0
0,0,0,1,1,0,0,1,45.3,2,0,1,0,1
0,1,0,67,2,0,0,0,104.1,1,1,0,0,1
0,1,0,52,1,1,0,1,75.4,1,0,1,0,0
0,1,1,62,2,1,1,0,108.15,0,0,1,0,0
0,0,0,16,2,0,0,1,86.25,2,1,0,0,0
1,1,0,5,2,0,0,1,81.0,2,1,0,0,1
0,0,0,12,2,0,0,0,95.7,1,1,0,0,0
0,1,1,72,2,1,1,1,116.85,0,0,0,1,0
1,0,0,71,2,0,1,0,105.75,1,0,0,1,0
0,1,0,24,0,0,0,0,20.15,1,0,1,0,0
0,0,0,15,0,0,0,0,19.6,0,0,1,0,0
0,1,0,67,2,1,0,1,90.6,1,0,0,1,1
0,0,1,2,1,1,0,0,60.95,2,0,0,1,0
0,1,1,5,1,0,0,0,25.05,2,0,1,0,0
0,1,0,15,2,0,0,0,88.15,2,1,0,0,1
0,0,0,1,0,0,0,1,20.2,2,0,1,0,1
0,1,1,41,1,1,0,1,60.3,1,0,0,1,0
0,0,1,43,1,1,0,1,63.95,2,1,0,0,0
1,1,0,1,2,0,0,0,74.3,2,1,0,0,0
1,0,0,1,2,0,0,1,70.6,2,0,1,0,0
0,1,1,26,2,0,0,1,90.8,2,1,0,0,1
0,0,0,22,2,0,0,1,79.35,2,1,0,0,1
0,1,0,71,1,1,1,0,90.55,0,0,0,1,0
0,0,0,7,0,0,0,0,19.45,0,0,1,0,0
1,0,0,28,1,0,1,0,64.45,2,0,0,1,0
1,0,0,16,2,0,0,0,69.65,2,1,0,0,0
0,0,0,7,0,0,0,0,19.5,1,0,1,0,0
0,0,0,69,2,0,1,1,110.5,0,0,0,1,0
0,0,1,1,1,0,0,0,24.7,2,0,1,0,0
0,0,0,3,1,1,0,1,77.4,2,1,0,0,0
1,0,0,21,2,0,0,1,96.8,2,0,0,1,1
0,1,0,69,2,0,0,1,85.4,2,0,0,1,0
0,1,0,71,1,1,1,1,47.6,0,0,0,1,0
0,1,1,69,0,0,0,0,19.4,0,0,1,0,0
0,0,0,48,2,0,1,1,103.85,2,1,0,0,0
0,1,0,47,2,0,0,1,83.35,2,0,0,1,1
0,0,0,2,1,0,0,1,49.4,2,1,0,0,1
0,0,0,45,2,1,1,1,108.45,2,0,0,1,0
0,0,0,51,2,0,0,0,81.0,2,0,0,1,0
0,1,0,22,1,1,1,1,79.2,2,1,0,0,1
0,0,0,72,1,1,1,0,86.65,0,0,0,1,0
0,1,1,37,2,0,0,1,92.95,2,1,0,0,0
0,1,1,71,1,1,1,0,90.35,0,1,0,0,0
0,1,1,7,1,0,0,0,48.7,2,1,0,0,1
0,0,0,66,0,0,0,1,25.15,0,0,0,1,0
0,1,1,51,1,1,1,1,76.4,1,0,0,1,0
0,1,1,30,0,0,0,0,19.55,1,0,0,1,0
0,0,0,34,2,0,0,0,85.35,2,1,0,0,0
0,1,1,64,0,0,0,1,24.8,0,0,1,0,0
1,1,0,65,2,0,0,1,103.15,1,0,0,1,0
0,0,0,47,2,1,1,0,100.75,2,0,1,0,0
0,0,0,1,2,1,0,1,95.6,2,1,0,0,1
0,0,0,49,1,1,0,1,59.75,2,0,0,1,1
0,1,1,67,2,0,1,0,94.1,0,0,0,1,0
0,0,1,39,0,0,0,0,19.35,1,0,0,1,0
0,0,0,14,0,0,0,0,19.9,2,0,1,0,0
1,0,0,43,2,1,1,1,108.15,2,0,0,1,1
1,0,0,56,2,0,0,1,101.05,2,1,0,0,0
0,0,0,14,1,0,1,0,59.1,1,0,0,1,0
0,0,0,1,2,0,0,0,71.35,2,1,0,0,1
0,1,1,16,1,1,0,1,55.85,1,0,1,0,0
0,1,1,70,2,1,0,1,106.05,2,1,0,0,0
1,1,0,72,1,1,0,1,84.1,0,0,0,1,0
0,1,1,23,2,0,0,1,75.3,2,0,0,1,0
0,0,1,21,0,0,0,0,24.7,2,0,1,0,0
0,0,0,1,0,0,0,1,20.15,2,0,1,0,1
0,0,1,1,2,0,0,0,69.75,2,0,0,1,1
1,1,0,32,2,0,0,1,93.2,2,1,0,0,1
0,1,1,17,2,0,0,0,80.85,2,1,0,0,1
0,0,0,4,1,1,0,1,33.65,2,1,0,0,1
0,0,0,36,1,0,0,0,55.8,1,1,0,0,0
0,0,0,50,1,0,1,0,39.7,0,0,0,1,0
0,1,1,48,1,0,1,1,29.5,2,0,0,1,0
0,0,1,50,0,0,0,0,20.15,0,0,0,1,0
0,1,0,72,1,1,1,0,79.55,0,0,0,1,0
0,0,1,10,0,0,0,0,24.8,2,0,0,1,0
0,0,0,18,0,0,0,0,19.65,2,0,1,0,0
0,0,0,1,2,0,0,1,79.95,2,1,0,0,1
0,0,0,1,0,0,0,0,19.3,2,1,0,0,1
0,0,0,9,2,0,0,1,94.05,2,1,0,0,0
0,0,0,2,2,1,0,0,90.75,2,0,1,0,0
0,1,0,40,2,0,1,1,78.85,2,0,0,1,0
0,1,0,69,2,0,0,0,99.5,1,0,0,1,0
0,1,0,37,2,1,1,1,99.2,1,1,0,0,1
0,0,1,18,2,0,0,1,80.55,2,0,0,1,0
1,1,0,11,2,0,0,1,70.2,2,1,0,0,0
0,1,0,8,2,0,0,1,85.2,2,0,0,1,1
0,0,0,3,2,0,0,0,75.25,2,1,0,0,1
0,1,1,55,1,1,0,0,59.45,1,0,0,1,0
0,1,0,33,2,0,0,1,93.35,2,1,0,0,0
0,0,0,46,1,0,0,0,44.95,2,0,0,1,0
0,0,0,34,0,0,0,0,26.1,0,0,0,1,0
0,0,0,3,0,0,0,0,20.2,2,1,0,0,0
0,1,1,30,0,0,0,0,21.25,0,0,1,0,0
0,0,0,33,1,1,1,0,59.4,1,1,0,0,0
0,1,1,45,2,0,0,1,95.0,1,0,0,1,0
0,0,0,40,1,1,1,1,61.9,2,0,1,0,0
0,0,0,71,2,1,1,1,118.65,0,1,0,0,0
0,0,0,1,1,0,0,0,54.35,2,1,0,0,1
0,1,1,72,1,1,1,0,64.45,0,0,0,1,0
0,1,1,22,2,0,0,1,80.15,2,1,0,0,0
0,1,1,46,0,0,0,1,20.2,1,0,0,1,0
0,1,1,55,0,0,0,0,21.0,0,0,1,0,0
0,0,0,1,0,0,0,0,20.45,2,0,1,0,0
0,0,0,12,1,0,1,1,75.85,1,0,1,0,0
0,0,0,31,2,0,0,1,80.45,2,1,0,0,0
0,1,0,5,1,0,0,1,24.95,2,1,0,0,1
0,1,1,67,1,1,0,1,75.5,0,1,0,0,0
0,0,0,1,1,0,0,0,44.45,2,0,1,0,0
0,1,0,40,1,1,0,1,42.35,1,1,0,0,1
0,1,1,41,1,1,0,1,74.55,2,0,0,1,0
0,0,0,1,2,0,0,1,75.3,2,1,0,0,1
0,0,0,51,2,1,0,1,94.8,1,1,0,0,1
0,1,1,42,1,1,1,0,48.15,0,0,0,1,0
0,1,1,23,0,0,0,0,19.65,1,0,1,0,0
1,0,0,1,2,0,0,1,70.55,2,1,0,0,1
0,0,0,1,0,0,0,0,20.15,2,0,1,0,0
0,0,0,56,2,1,0,1,106.6,2,0,0,1,0
0,0,1,15,2,0,0,1,91.0,2,1,0,0,0
0,1,1,12,0,0,0,1,25.4,0,0,0,1,0
0,1,1,54,1,1,1,0,69.95,0,0,0,1,0
0,0,0,7,1,0,0,1,66.85,2,1,0,0,0
0,1,1,33,2,0,0,0,86.15,2,0,0,1,1
0,1,1,16,0,0,0,0,20.15,2,1,0,0,0
0,0,1,21,1,1,0,0,64.85,1,0,1,0,0
1,1,0,30,1,0,0,0,74.85,0,1,0,0,0
0,0,0,3,1,0,1,1,50.5,2,0,1,0,0
0,0,0,11,2,0,0,0,72.9,2,1,0,0,0
0,0,0,62,2,1,1,1,115.05,1,0,0,1,0
0,0,0,18,0,0,0,0,19.0,2,1,0,0,0
0,0,1,6,0,0,0,0,19.55,2,0,1,0,0
0,0,0,46,2,0,0,1,101.1,1,1,0,0,0
0,0,0,21,2,0,0,1,84.1,2,1,0,0,0
0,0,0,68,0,0,0,1,24.15,0,0,0,1,0
0,0,0,1,1,0,0,1,50.1,2,1,0,0,0
0,1,0,25,2,0,0,1,74.6,2,1,0,0,0
0,0,1,24,0,0,0,0,19.75,0,0,1,0,0
0,1,0,30,2,0,0,1,85.0,2,1,0,0,1
0,0,0,2,2,0,0,0,80.55,2,1,0,0,1
0,1,0,51,2,0,0,1,106.8,1,0,0,1,0
0,1,1,57,1,1,1,1,84.5,0,1,0,0,0
0,0,0,15,0,0,0,0,25.05,0,0,0,1,0
0,1,1,72,1,1,1,1,83.7,0,0,0,1,0
0,0,0,2,2,0,0,1,75.8,2,1,0,0,1
0,1,0,28,2,0,0,0,96.6,2,0,0,1,0
1,1,0,29,2,0,0,1,98.5,2,1,0,0,1
0,1,1,70,2,1,1,1,101.1,0,0,0,1,0
0,0,0,13,0,0,0,0,20.2,1,0,1,0,0
1,1,0,59,2,1,1,1,94.05,1,1,0,0,0
1,1,0,13,2,0,0,1,95.25,2,1,0,0,1
1,1,0,7,2,0,0,1,74.4,2,0,1,0,1
0,1,0,62,1,1,1,0,81.0,0,0,1,0,0
0,0,0,21,1,1,1,1,60.25,1,1,0,0,0
0,0,0,2,1,0,0,0,60.85,2,1,0,0,0
0,0,0,1,1,0,0,0,43.95,2,0,0,1,0
0,0,0,4,2,0,0,0,86.05,2,1,0,0,0
0,0,0,19,0,0,0,0,20.25,1,0,0,1,0
0,0,0,30,2,0,1,0,85.15,2,1,0,0,1
0,1,1,67,0,0,0,1,19.4,0,0,0,1,0
1,1,0,72,2,1,0,1,102.65,0,0,0,1,0
0,1,0,53,0,0,0,0,19.9,0,0,0,1,0
0,0,0,5,0,0,0,0,19.55,1,1,0,0,0
1,1,0,71,2,0,1,1,95.5,0,0,0,1,0
0,1,1,50,1,0,1,1,84.15,1,0,0,1,0
0,1,1,56,2,0,1,1,103.2,0,1,0,0,0
0,0,0,2,1,0,1,1,50.2,2,0,0,1,0
1,0,0,2,2,0,0,1,88.55,2,1,0,0,1
0,1,1,24,1,1,0,0,54.75,2,1,0,0,1
0,1,1,46,0,0,0,0,19.95,0,0,0,1,0
0,1,0,71,2,1,1,1,116.25,0,1,0,0,0
0,0,0,29,1,0,1,1,31.2,2,1,0,0,0
0,1,1,69,0,0,0,0,24.45,0,0,0,1,0
0,1,0,71,1,0,1,0,84.2,0,0,0,1,0
1,0,0,1,2,0,0,1,91.3,2,1,0,0,1
1,1,0,56,1,1,1,1,85.65,0,0,0,1,0
0,0,1,56,0,0,0,1,21.2,1,0,1,0,0
0,0,0,1,2,0,0,1,79.5,2,1,0,0,1
0,1,0,28,0,0,0,0,25.55,1,0,1,0,0
0,1,1,19,0,0,0,0,20.2,2,0,1,0,0
0,1,0,66,1,0,1,0,63.85,2,1,0,0,0
0,1,1,17,1,0,1,1,61.95,1,0,1,0,0
0,1,1,52,0,0,0,0,25.75,0,0,1,0,0
0,0,0,19,1,0,0,0,58.2,1,1,0,0,0
0,0,0,36,1,1,1,0,85.85,1,0,0,1,0
1,1,0,7,2,0,0,1,70.1,2,0,1,0,1
0,1,1,72,2,1,1,1,104.9,1,0,0,1,0
0,1,1,67,2,1,0,1,111.3,1,1,0,0,1
1,0,0,34,2,0,0,1,99.85,1,1,0,0,0
1,1,0,57,2,0,0,1,95.25,2,0,0,1,1
0,1,0,7,2,0,0,1,86.25,2,1,0,0,1
1,1,0,1,2,0,0,1,100.8,2,1,0,0,1
0,1,0,8,0,0,0,1,19.55,2,0,0,1,0
0,0,0,69,2,0,1,0,104.0,0,1,0,0,0
0,1,0,50,2,1,0,1,104.4,1,0,1,0,0
0,0,0,10,0,0,0,0,19.5,1,0,1,0,0
0,1,1,12,0,0,0,0,25.25,0,0,0,1,0
0,0,0,14,2,0,0,1,86.3,2,1,0,0,1
0,1,0,70,1,1,1,1,49.85,0,0,0,1,0
1,0,0,64,2,1,1,1,108.95,2,0,0,1,0
0,1,1,66,1,1,1,0,89.9,0,0,0,1,0
0,1,1,71,1,1,1,1,82.0,0,0,0,1,0
1,0,0,20,2,0,0,0,89.95,2,1,0,0,0
0,1,0,72,1,1,1,1,79.35,0,0,0,1,0
0,1,1,71,1,1,1,0,64.05,0,0,0,1,0
0,1,1,38,2,0,0,1,101.15,2,0,0,1,0
0,0,0,28,2,0,0,1,89.95,2,1,0,0,1
1,1,0,17,2,0,0,1,76.45,2,1,0,0,1
0,0,0,33,1,0,0,1,39.1,1,1,0,0,0
0,1,1,23,1,1,1,0,34.6,0,0,1,0,0
0,1,1,58,0,0,0,1,19.55,1,1,0,0,0
1,1,0,70,2,0,1,1,104.45,0,0,0,1,0
0,1,0,4,2,0,0,0,70.5,2,1,0,0,0
0,1,1,45,0,0,0,0,20.35,0,0,1,0,0
0,0,0,10,2,0,0,1,70.0,2,1,0,0,1
0,1,1,36,0,0,0,0,19.45,0,0,0,1,0
0,0,0,54,1,1,1,1,69.9,2,0,1,0,0
0,1,1,23,1,0,1,0,59.7,0,0,1,0,0
0,1,1,41,1,1,0,1,78.35,1,0,0,1,0
1,0,0,5,2,0,0,1,71.45,2,0,1,0,0
0,1,1,27,1,0,0,1,45.85,1,0,0,1,0
0,0,0,1,2,0,1,1,95.85,2,1,0,0,0
0,1,1,67,1,1,1,0,35.7,0,0,0,1,0
1,1,1,72,1,1,1,1,89.55,0,0,0,1,0
0,1,1,56,0,0,0,1,24.95,0,0,0,1,0
0,1,1,44,0,0,0,0,24.85,1,1,0,0,0
1,1,0,66,2,0,0,1,100.8,2,1,0,0,0
0,0,0,34,1,1,1,1,64.4,1,0,1,0,1
0,1,0,69,2,0,1,0,105.35,0,0,0,1,0
0,1,1,1,2,1,0,1,102.45,2,1,0,0,1
0,0,0,40,0,0,0,0,19.65,0,0,0,1,0
0,1,1,30,1,1,0,1,54.45,2,0,0,1,0
0,0,0,11,1,0,1,0,70.5,2,0,1,0,0
0,0,0,15,0,0,0,0,20.1,1,0,0,1,0
0,0,0,11,1,0,0,1,69.35,2,1,0,0,0
0,1,1,64,0,0,0,0,19.8,1,0,0,1,0
1,1,0,72,1,1,1,0,74.4,0,0,0,1,0
1,1,0,72,2,1,1,1,93.05,0,0,0,1,0
0,0,1,1,1,1,0,0,51.2,2,0,1,0,0
0,0,1,15,1,1,1,0,65.6,1,0,0,1,0
0,0,0,60,1,0,1,0,80.55,1,0,0,1,0
0,0,0,56,1,1,0,0,52.7,1,0,1,0,0
0,0,0,8,0,0,0,0,20.85,0,0,1,0,0
0,0,0,3,2,0,1,0,80.1,2,0,0,1,1
0,1,0,49,1,0,0,1,52.15,2,0,0,1,0
0,0,0,2,2,0,0,1,80.2,2,1,0,0,1
0,0,0,6,2,1,1,1,98.15,2,0,0,1,1
0,0,0,70,2,1,1,1,114.95,0,0,0,1,0
0,0,0,12,2,0,1,1,112.95,2,0,1,0,1
1,1,0,52,2,1,1,1,104.45,1,0,0,1,0
0,1,0,72,2,1,1,1,113.65,0,0,0,1,0
0,0,0,40,0,0,0,1,20.6,0,0,0,1,0
0,0,0,1,2,0,0,0,70.9,2,0,1,0,1
1,0,0,3,2,0,0,1,86.85,2,1,0,0,1
1,0,0,40,2,0,0,1,91.55,2,1,0,0,0
0,0,1,1,1,0,0,1,49.85,2,1,0,0,0
0,1,0,30,0,0,0,0,19.8,1,0,0,1,0
0,1,1,23,2,1,1,1,99.85,2,1,0,0,1
0,1,1,1,2,0,0,1,74.5,2,1,0,0,1
1,1,0,44,2,0,1,0,104.15,2,1,0,0,0
0,0,0,65,2,0,1,1,109.15,2,1,0,0,1
1,0,0,7,1,1,0,1,48.2,2,1,0,0,0
1,0,0,72,0,0,0,1,25.1,0,0,0,1,0
1,0,0,8,2,0,1,1,100.15,2,0,0,1,0
0,0,0,16,1,0,0,1,65.2,2,0,0,1,1
1,1,1,66,2,0,0,1,99.5,2,0,0,1,1
0,0,0,1,2,0,0,1,71.55,2,0,1,0,1
0,0,1,3,1,1,0,0,55.9,2,0,1,0,0
0,1,0,53,2,1,0,0,93.9,2,1,0,0,1
1,1,0,8,1,0,1,1,64.4,2,0,0,1,0
1,1,0,69,2,0,1,1,108.4,0,0,0,1,1
0,0,0,5,2,0,0,1,85.3,2,0,1,0,0
0,1,1,72,2,1,1,0,107.45,0,0,1,0,0
0,1,0,13,1,0,0,1,48.75,2,0,0,1,1
0,0,0,4,2,0,0,1,85.65,2,1,0,0,1
0,1,1,54,1,1,1,0,91.3,0,0,0,1,0
0,1,0,72,1,0,1,0,85.95,0,0,0,1,0
0,0,0,12,2,0,0,1,106.7,2,1,0,0,1
0,0,0,1,1,0,0,1,25.15,2,1,0,0,1
1,0,0,1,1,0,0,0,45.2,2,1,0,0,0
0,1,0,54,2,0,1,0,110.35,1,1,0,0,1
0,1,1,69,2,0,0,1,79.2,0,0,0,1,0
0,0,0,48,1,1,0,0,55.5,0,0,0,1,0
0,1,1,48,2,1,0,1,103.25,1,0,0,1,1
0,1,0,8,2,0,1,1,90.25,2,1,0,0,0
0,1,1,71,1,1,1,1,91.25,0,0,1,0,0
0,0,0,2,1,1,0,1,47.8,2,1,0,0,1
0,1,0,67,2,1,0,1,100.9,1,0,0,1,0
0,1,1,34,2,0,0,1,97.7,2,0,0,1,0
0,0,0,3,2,0,0,1,69.85,2,1,0,0,0
0,1,1,9,1,0,1,1,65.6,1,0,1,0,0
0,1,1,71,2,1,0,1,104.65,1,0,0,1,0
0,0,0,57,2,0,1,1,90.45,0,0,0,1,0
0,0,0,72,1,1,1,1,63.7,0,0,0,1,0
1,1,1,48,2,1,1,1,104.5,2,1,0,0,0
0,0,0,18,0,0,0,0,20.1,1,0,1,0,0
0,1,1,43,2,0,1,1,104.3,1,0,0,1,0
0,1,1,72,1,1,1,1,93.25,0,0,0,1,0
0,1,1,35,1,0,1,1,73.45,1,0,0,1,0
0,0,0,4,0,0,0,0,20.7,2,0,1,0,0
0,1,1,49,0,0,0,0,25.25,0,0,1,0,0
0,1,1,71,2,1,0,0,100.5,0,0,0,1,0
0,1,1,11,2,0,0,0,90.6,2,1,0,0,0
0,1,1,63,1,1,1,1,89.4,0,0,0,1,0
1,0,0,65,2,0,0,1,95.45,2,0,0,1,0
0,0,1,49,0,0,0,0,20.45,0,0,0,1,0
0,0,0,29,2,0,0,1,98.6,2,0,0,1,1
1,1,0,15,2,0,1,1,83.05,2,1,0,0,1
0,1,1,4,0,0,0,1,19.95,2,1,0,0,0
0,1,0,72,2,0,1,0,109.15,1,0,0,1,0
1,1,0,26,2,0,0,1,85.7,2,0,0,1,0
1,1,0,35,2,0,0,0,102.05,2,0,0,1,0
0,0,0,57,2,0,1,0,94.7,1,1,0,0,0
0,1,1,28,1,0,0,0,64.4,2,1,0,0,0
0,1,0,25,0,0,0,1,26.8,1,0,1,0,0
0,1,0,47,1,1,0,1,66.05,1,0,0,1,0
0,1,1,57,1,1,1,0,65.2,2,0,0,1,0
1,1,0,16,2,0,0,1,85.05,2,0,0,1,0
0,0,0,5,1,1,0,1,55.8,2,0,1,0,0
0,1,0,17,2,0,0,1,70.4,2,0,0,1,1
1,0,0,56,2,0,0,1,104.75,1,0,0,1,1
0,1,1,72,0,0,0,0,19.95,0,0,0,1,0
1,0,0,21,2,0,0,1,94.25,2,1,0,0,1
0,1,1,48,1,1,0,0,45.0,1,0,0,1,0
0,1,0,68,2,1,1,0,114.9,0,0,0,1,0
0,0,0,30,2,1,1,0,106.4,2,0,0,1,0
0,1,0,3,1,0,0,1,46.1,2,0,1,0,0
1,0,0,14,1,1,1,0,39.7,0,0,1,0,0
0,0,1,4,0,0,0,1,20.05,2,0,0,1,0
0,1,1,71,2,0,0,1,95.75,0,0,0,1,0
0,1,1,8,0,0,0,0,24.4,1,0,1,0,0
0,1,1,61,1,1,0,0,33.6,2,0,0,1,0
0,1,1,72,2,0,1,0,90.45,0,0,0,1,0
0,0,0,5,2,0,0,1,84.0,2,1,0,0,0
0,0,0,49,1,1,1,0,67.4,0,0,0,1,0
0,0,0,8,0,0,0,1,19.7,2,0,0,1,0
0,0,0,3,2,0,0,1,80.35,2,1,0,0,0
0,1,1,9,0,0,0,0,19.6,0,0,1,0,0
0,1,1,67,1,1,0,1,54.2,0,0,0,1,0
0,0,0,46,1,0,0,1,45.2,2,0,0,1,0
0,1,0,67,1,1,0,0,75.1,1,0,1,0,0
0,1,0,55,0,0,0,0,19.7,1,1,0,0,0
0,1,0,33,1,1,0,1,72.75,2,0,0,1,0
0,1,1,62,0,0,0,0,20.05,0,0,0,1,0
0,0,1,1,1,0,0,0,45.95,2,0,1,0,1
0,1,1,49,1,1,0,1,39.2,2,1,0,0,0
0,0,0,1,1,0,0,1,44.75,2,1,0,0,0
0,1,0,14,2,0,0,1,82.65,2,1,0,0,0
1,0,0,18,2,0,1,0,93.9,2,0,0,1,0
1,0,0,1,2,0,0,1,70.15,2,1,0,0,1
0,0,0,1,2,0,0,1,85.55,2,0,0,1,1
0,1,0,72,2,1,1,1,117.15,0,0,0,1,0
0,0,0,64,2,1,1,0,99.25,0,0,0,1,0
0,1,0,69,2,1,1,1,112.55,0,0,0,1,0
0,0,0,1,0,0,0,1,25.7,2,1,0,0,0
